,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
60423,2136,51,11375,0,0,0,0,1953,2,160000
60424,2136,51,11375,0,0,0,0,1953,2,292032
60425,2136,51,11375,0,0,0,0,1953,2,435000
60426,2136,51,11375,0,0,0,0,1953,2,357000
60427,2136,51,11375,0,0,0,0,1953,2,289000
60428,2136,51,11375,0,0,0,0,1953,2,460000
60429,2136,51,11375,0,0,0,0,1953,2,569000
60430,2136,51,11375,0,0,0,0,1953,2,245000
60431,2136,51,11375,0,0,0,0,1953,2,560000
60432,2136,51,11375,0,0,0,0,1953,2,488000
60433,2136,51,11375,0,0,0,0,1953,2,444132
60434,2137,13,11375,0,0,0,0,1949,2,299426
60435,2137,13,11375,0,0,0,0,1949,2,245000
60436,2137,13,11375,0,0,0,0,1949,2,327008
60437,2137,13,11375,0,0,0,0,1949,2,454444
60438,2139,7,11375,0,0,0,0,1956,2,296380
60439,2139,7,11375,0,0,0,0,1956,2,565000
60440,2139,7,11375,0,0,0,0,1956,2,552000
60441,2139,7,11375,0,0,0,0,1956,2,395000
60442,2139,7,11375,0,0,0,0,1956,2,350000
60443,2140,21,11375,0,0,0,0,1942,2,267000
60444,2140,21,11375,0,0,0,0,1942,2,479000
60445,2140,21,11375,0,0,0,0,1942,2,282000
60446,2140,21,11375,0,0,0,0,1942,2,292000
60447,2140,21,11375,0,0,0,0,1942,2,480000
60448,2140,21,11375,0,0,0,0,1942,2,478000
60449,2140,21,11375,0,0,0,0,1942,2,340000
60450,2140,21,11375,0,0,0,0,1942,2,571186
60451,2140,21,11375,0,0,0,0,1942,2,305000
60452,2141,1,11375,0,0,0,0,1942,2,475000
60453,2141,1,11375,0,0,0,0,1942,2,445000
60454,2141,1,11375,0,0,0,0,1942,2,267000
60455,2141,1,11375,0,0,0,0,1942,2,375000
60456,2141,1,11375,0,0,0,0,1942,2,295000
60457,2141,1,11375,0,0,0,0,1942,2,439000
60458,2141,1,11375,0,0,0,0,1942,2,435000
60459,2141,1,11375,0,0,0,0,1942,2,515000
60460,2141,1,11375,0,0,0,0,1942,2,179000
60461,2141,1,11375,0,0,0,0,1942,2,216996
60462,2141,1,11375,0,0,0,0,1942,2,555000
60463,2141,1,11375,0,0,0,0,1942,2,190000
60464,2144,20,11375,0,0,0,0,1956,2,352000
60465,2144,20,11375,0,0,0,0,1956,2,205000
60466,2148,1,11375,0,0,0,0,1950,2,332000
60467,2148,1,11375,0,0,0,0,1950,2,230000
60468,2148,1,11375,0,0,0,0,1950,2,355000
60469,2148,1,11375,0,0,0,0,1950,2,160000
60470,2148,1,11375,0,0,0,0,1950,2,140822
60471,2148,1,11375,0,0,0,0,1950,2,160000
60472,2150,1,11375,291,4,91985,273771,1950,2,235000
60473,2150,1,11375,291,4,91985,273771,1950,2,235000
60474,2150,1,11375,0,0,0,0,1950,2,210000
60475,2150,1,11375,0,0,0,0,1950,2,125000
60476,2150,1,11375,0,0,0,0,1950,2,149000
60477,2150,1,11375,0,0,0,0,1950,2,260750
60478,2150,1,11375,0,0,0,0,1950,2,214500
60479,2150,1,11375,0,0,0,0,1950,2,290000
60480,2150,1,11375,0,0,0,0,1950,2,242000
60481,2150,1,11375,0,0,0,0,1950,2,340000
60482,2150,1,11375,0,0,0,0,1950,2,365000
60483,2150,1,11375,0,0,0,0,1950,2,150000
60485,2150,1,11375,0,0,0,0,1950,2,147000
60486,2150,1,11375,0,0,0,0,1950,2,420000
60487,2150,1,11375,0,0,0,0,1950,2,243000
60489,2150,1,11375,0,0,0,0,1950,2,165000
60490,2150,1,11375,0,0,0,0,1950,2,450000
60491,2150,1,11375,0,0,0,0,1950,2,235000
60492,2150,1,11375,0,0,0,0,1950,2,235000
60494,2151,101,11375,0,0,0,0,1949,2,222500
60495,2151,101,11375,0,0,0,0,1949,2,251500
60496,2151,101,11375,0,0,0,0,1949,2,235000
60497,2151,101,11375,0,0,0,0,1949,2,194000
60498,2151,101,11375,0,0,0,0,1949,2,215000
60499,2151,101,11375,0,0,0,0,1949,2,297000
60500,2151,127,11375,0,0,0,0,1954,2,203500
60501,2151,127,11375,0,0,0,0,1954,2,185000
60503,2152,101,11375,0,0,0,0,1949,2,265000
60504,2152,101,11375,0,0,0,0,1949,2,210000
60505,2152,101,11375,0,0,0,0,1949,2,247000
60507,2152,101,11375,0,0,0,0,1949,2,280000
60508,2152,101,11375,0,0,0,0,1949,2,395000
60509,2152,106,11375,0,0,0,0,1950,2,210000
60510,2152,133,11375,0,0,0,0,1950,2,228000
60511,2152,133,11375,0,0,0,0,1950,2,159000
60512,2152,133,11375,0,0,0,0,1950,2,150000
60513,2152,133,11375,0,0,0,0,1950,2,260000
60514,2153,1,11375,0,0,0,0,1950,2,225000
60515,2153,1,11375,0,0,0,0,1950,2,345000
60516,2153,1,11375,0,0,0,0,1950,2,238000
60517,2153,1,11375,0,0,0,0,1950,2,239000
60518,2153,1,11375,0,0,0,0,1950,2,144500
60519,2153,1,11375,0,0,0,0,1950,2,250000
60520,2153,1,11375,0,0,0,0,1950,2,219000
60521,2153,1,11375,0,0,0,0,1950,2,255000
60522,2153,1,11375,0,0,0,0,1950,2,305000
60524,2153,1,11375,0,0,0,0,1950,2,255000
60525,2153,1,11375,0,0,0,0,1950,2,330000
60527,2154,1,11375,0,0,0,0,1950,2,255000
60528,2154,1,11375,0,0,0,0,1950,2,510000
60529,2154,1,11375,0,0,0,0,1950,2,699000
60530,2154,1,11375,0,0,0,0,1950,2,240000
60532,2154,1,11375,0,0,0,0,1950,2,260000
60533,2154,1,11375,0,0,0,0,1950,2,532000
60534,2154,1,11375,0,0,0,0,1950,2,261000
60535,2155,1,11375,0,0,0,0,1950,2,348000
60536,2155,1,11375,0,0,0,0,1950,2,260000
60537,2155,1,11375,0,0,0,0,1950,2,482000
60538,2155,1,11375,0,0,0,0,1950,2,146000
60539,2155,1,11375,0,0,0,0,1950,2,220000
60541,2155,1,11375,0,0,0,0,1950,2,284438
60542,2155,1,11375,0,0,0,0,1950,2,465000
60543,2155,1,11375,0,0,0,0,1950,2,192405
60544,2155,1,11375,0,0,0,0,1950,2,184005
60545,2155,1,11375,0,0,0,0,1950,2,650000
60546,2155,1,11375,0,0,0,0,1950,2,370000
60547,2156,1,11375,0,0,0,0,1947,2,248009
60548,2156,1,11375,0,0,0,0,1947,2,470000
60549,2156,1,11375,0,0,0,0,1947,2,465000
60550,2156,1,11375,0,0,0,0,1947,2,366636
60551,2156,1,11375,0,0,0,0,1947,2,272500
60552,2156,14,11375,0,0,0,0,1949,2,245000
60553,2156,14,11375,0,0,0,0,1949,2,259888
60554,2156,14,11375,0,0,0,0,1949,2,490000
60556,2156,14,11375,0,0,0,0,1949,2,219000
60557,2156,14,11375,0,0,0,0,1949,2,550000
60558,2156,14,11375,0,0,0,0,1949,2,348000
60559,2157,1,11375,0,0,0,0,1948,2,279000
60560,2157,1,11375,0,0,0,0,1948,2,295000
60561,2157,1,11375,0,0,0,0,1948,2,270000
60562,2157,1,11375,0,0,0,0,1948,2,386000
60563,2157,1,11375,0,0,0,0,1948,2,319000
60564,2157,1,11375,0,0,0,0,1948,2,159000
60565,2157,1,11375,0,0,0,0,1948,2,440000
60566,2157,1,11375,0,0,0,0,1948,2,510000
60567,2157,15,11375,0,0,0,0,1949,2,229000
60568,2157,15,11375,0,0,0,0,1949,2,635000
60569,2157,15,11375,0,0,0,0,1949,2,265000
60570,2157,15,11375,0,0,0,0,1949,2,246000
60571,2157,15,11375,0,0,0,0,1949,2,215000
60572,2157,15,11375,0,0,0,0,1949,2,550000
60573,2158,28,11375,0,0,0,0,1931,2,225000
60574,2162,122,11375,0,0,0,0,1965,2,170000
60575,2162,122,11375,0,0,0,0,1965,2,185000
60577,2162,122,11375,0,0,0,0,1965,2,215000
60578,2162,122,11375,0,0,0,0,1965,2,205000
60580,2162,122,11375,0,0,0,0,1965,2,200000
60581,2162,122,11375,0,0,0,0,1965,2,235000
60582,2162,122,11375,0,0,0,0,1965,2,299000
60583,2162,122,11375,0,0,0,0,1965,2,7562084
60584,2162,122,11375,0,0,0,0,1965,2,360000
60585,2162,122,11375,0,0,0,0,1965,2,283000
60586,2162,122,11375,0,0,0,0,1965,2,210000
60587,2162,122,11375,0,0,0,0,1965,2,289000
60588,2162,122,11375,0,0,0,0,1965,2,395000
60589,2162,122,11375,0,0,0,0,1965,2,199000
60590,2162,122,11375,0,0,0,0,1965,2,130000
60591,2162,122,11375,0,0,0,0,1965,2,230000
60592,2162,122,11375,0,0,0,0,1965,2,220000
60593,2162,122,11375,0,0,0,0,1965,2,370000
60594,2166,1,11375,0,0,0,0,1959,2,225000
60595,2166,16,11375,0,0,0,0,1963,2,245000
60596,2167,1,11375,0,0,0,0,1956,2,280000
60597,2167,1,11375,0,0,0,0,1956,2,420810
60598,2167,1,11375,0,0,0,0,1956,2,200000
60599,2167,1,11375,0,0,0,0,1956,2,255000
60600,2167,1,11375,0,0,0,0,1956,2,187000
60601,2167,1,11375,0,0,0,0,1956,2,430000
60602,2172,1,11375,120,0,28000,90816,1949,2,170000
60603,2172,1,11375,0,0,0,0,1949,2,185000
60604,2172,1,11375,0,0,0,0,1949,2,250000
60605,2172,1,11375,0,0,0,0,1949,2,230000
60606,2172,1,11375,0,0,0,0,1949,2,205000
60607,2172,1,11375,0,0,0,0,1949,2,170000
60610,2173,1,11375,0,0,0,0,1950,2,240000
60612,2173,1,11375,0,0,0,0,1950,2,275000
60613,2211,1,11375,0,0,0,0,1949,2,410000
60614,2211,1,11375,0,0,0,0,1949,2,308000
60615,2211,1,11375,0,0,0,0,1949,2,410000
60616,2211,1,11375,0,0,0,0,1949,2,475000
60617,2211,1,11375,0,0,0,0,1949,2,512179
60618,2211,1,11375,0,0,0,0,1949,2,800000
60620,2212,1,11375,0,0,0,0,1939,2,315000
60621,2212,1,11375,0,0,0,0,1939,2,491959
60624,2212,14,11375,0,0,0,0,1953,2,260000
60625,2212,14,11375,0,0,0,0,1953,2,355000
60626,2212,14,11375,0,0,0,0,1953,2,782071
60627,2214,1,11375,0,0,0,0,1946,2,340000
60628,2214,1,11375,0,0,0,0,1946,2,479000
60629,2214,1,11375,0,0,0,0,1946,2,335000
60630,2214,1,11375,0,0,0,0,1946,2,555000
60631,2214,1,11375,0,0,0,0,1946,2,479000
60632,2214,1,11375,0,0,0,0,1946,2,340000
60633,2214,1,11375,0,0,0,0,1946,2,345000
60634,2214,1,11375,0,0,0,0,1946,2,689996
60635,2214,1,11375,0,0,0,0,1946,2,320000
60638,2214,19,11375,0,0,0,0,1951,2,565000
60639,2214,19,11375,0,0,0,0,1951,2,440000
60640,2214,19,11375,0,0,0,0,1951,2,285000
60641,2214,19,11375,0,0,0,0,1951,2,435000
60642,2215,1,11375,0,0,0,0,1962,2,635000
60643,2215,1,11375,0,0,0,0,1962,2,340000
60644,2215,1,11375,0,0,0,0,1962,2,458000
60645,2215,1,11375,0,0,0,0,1962,2,330000
60646,2215,1,11375,0,0,0,0,1962,2,488000
60648,2215,1,11375,0,0,0,0,1962,2,545000
60649,2215,1,11375,0,0,0,0,1962,2,360000
60650,2215,1,11375,0,0,0,0,1962,2,745000
60651,2215,1,11375,0,0,0,0,1962,2,583000
60652,2215,1,11375,0,0,0,0,1962,2,248000
60653,2215,1,11375,0,0,0,0,1962,2,260000
60654,2215,1,11375,0,0,0,0,1962,2,315000
60655,2215,1,11375,0,0,0,0,1962,2,650000
60658,2215,1,11375,0,0,0,0,1962,2,251000
60659,2215,1,11375,0,0,0,0,1962,2,450000
60660,2215,1,11375,0,0,0,0,1962,2,579000
60661,2215,1,11375,0,0,0,0,1962,2,800000
60662,2217,1,11375,0,0,0,0,1939,2,315000
60663,2217,1,11375,0,0,0,0,1939,2,456300
60664,2217,1,11375,0,0,0,0,1939,2,57000
60665,2217,1,11375,0,0,0,0,1939,2,465000
60666,2217,1,11375,0,0,0,0,1939,2,300000
60667,2217,1,11375,0,0,0,0,1939,2,275000
60668,2217,1,11375,0,0,0,0,1939,2,304000
60669,2217,1,11375,0,0,0,0,1939,2,290000
60670,2218,1,11375,0,0,0,0,1940,2,288000
60671,2218,1,11375,0,0,0,0,1940,2,290000
60672,2218,1,11375,0,0,0,0,1940,2,220000
60673,2219,1,11375,0,0,0,0,1939,2,255000
60674,2219,1,11375,0,0,0,0,1939,2,242500
60675,2219,1,11375,0,0,0,0,1939,2,280000
60676,2219,1,11375,0,0,0,0,1939,2,322000
60677,2219,1,11375,0,0,0,0,1939,2,235000
60678,2219,1,11375,0,0,0,0,1939,2,502000
60679,2219,1,11375,0,0,0,0,1939,2,347000
60680,2223,1,11375,0,0,0,0,1966,2,476000
60681,2223,1,11375,0,0,0,0,1966,2,520000
60682,2223,1,11375,0,0,0,0,1966,2,675000
60683,2223,1,11375,0,0,0,0,1966,2,475000
60684,2223,1,11375,0,0,0,0,1966,2,530000
60685,2223,1,11375,0,0,0,0,1966,2,477000
60686,2223,1,11375,0,0,0,0,1966,2,480000
60688,2223,1,11375,0,0,0,0,1966,2,860000
60689,2223,20,11375,0,0,0,0,1964,2,320000
60690,2223,20,11375,0,0,0,0,1964,2,450000
60691,2223,20,11375,0,0,0,0,1964,2,600000
60692,2223,20,11375,0,0,0,0,1964,2,300000
60693,2223,38,11375,0,0,0,0,1966,2,350000
60694,2223,38,11375,0,0,0,0,1966,2,640000
60695,2225,19,11375,0,0,0,0,1949,2,330000
60696,2234,1,11375,0,0,0,0,1957,2,770000
60697,2234,6,11375,0,0,0,0,1951,2,175000
60699,2234,6,11375,0,0,0,0,1951,2,340000
60700,2234,6,11375,0,0,0,0,1951,2,324000
60701,2234,6,11375,0,0,0,0,1951,2,185000
60704,2234,6,11375,0,0,0,0,1951,2,321000
60705,2234,6,11375,0,0,0,0,1951,2,455800
60706,2234,6,11375,0,0,0,0,1951,2,159000
60707,2234,6,11375,0,0,0,0,1951,2,370000
60708,2234,6,11375,0,0,0,0,1951,2,158000
60709,2234,6,11375,0,0,0,0,1951,2,299000
60710,2234,6,11375,0,0,0,0,1951,2,275000
60711,2234,38,11375,0,0,0,0,1952,2,340000
60712,2234,38,11375,0,0,0,0,1952,2,340000
60713,2234,38,11375,0,0,0,0,1952,2,570000
60714,2234,38,11375,0,0,0,0,1952,2,365000
60715,2234,38,11375,0,0,0,0,1952,2,299000
60716,2234,38,11375,0,0,0,0,1952,2,340000
60717,2235,1,11375,0,0,0,0,1966,2,310000
60718,2235,4,11375,0,0,0,0,1956,2,180000
60719,2235,4,11375,0,0,0,0,1956,2,380000
60720,2235,4,11375,0,0,0,0,1956,2,230000
60722,2235,4,11375,0,0,0,0,1956,2,405000
60723,2235,4,11375,0,0,0,0,1956,2,669000
60724,2235,4,11375,0,0,0,0,1956,2,410000
60726,2235,4,11375,0,0,0,0,1956,2,355000
60727,2235,25,11375,0,0,0,0,1957,2,415000
60728,2235,25,11375,0,0,0,0,1957,2,649000
60729,2235,25,11375,0,0,0,0,1957,2,272000
60730,2235,25,11375,0,0,0,0,1957,2,380000
60731,2235,25,11375,0,0,0,0,1957,2,375000
60732,2235,25,11375,0,0,0,0,1957,2,459000
60733,2235,38,11375,0,0,0,0,1961,2,434000
60735,2236,1,11375,0,0,0,0,1948,2,175000
60736,2236,1,11375,0,0,0,0,1948,2,717500
60737,2236,1,11375,0,0,0,0,1948,2,284000
60738,2236,1,11375,0,0,0,0,1948,2,450000
60739,2236,1,11375,0,0,0,0,1948,2,489880
60740,2236,33,11375,0,0,0,0,1955,2,350000
60741,2236,33,11375,0,0,0,0,1955,2,525000
60742,2236,33,11375,0,0,0,0,1955,2,326000
60743,2236,33,11375,0,0,0,0,1955,2,370000
60744,2236,33,11375,0,0,0,0,1955,2,282000
60745,2236,33,11375,0,0,0,0,1955,2,590000
60746,2236,33,11375,0,0,0,0,1955,2,380000
60747,2236,33,11375,0,0,0,0,1955,2,495000
60748,2236,33,11375,0,0,0,0,1955,2,220000
60749,2236,43,11375,0,0,0,0,1940,2,392000
60750,2236,43,11375,0,0,0,0,1940,2,170000
60751,2237,1,11375,0,0,0,0,1965,2,650000
60752,2237,1,11375,0,0,0,0,1965,2,520000
60754,2237,1,11375,0,0,0,0,1965,2,310750
60755,2237,1,11375,0,0,0,0,1965,2,700000
60756,2237,1,11375,0,0,0,0,1965,2,280000
60758,2237,1,11375,0,0,0,0,1965,2,450000
60759,2237,1,11375,0,0,0,0,1965,2,259000
60760,2237,1,11375,0,0,0,0,1965,2,650000
60761,2237,1,11375,0,0,0,0,1965,2,342500
60762,2237,1,11375,0,0,0,0,1965,2,510000
60763,2237,1,11375,0,0,0,0,1965,2,427500
60764,2237,1,11375,0,0,0,0,1965,2,425000
60765,2237,1,11375,0,0,0,0,1965,2,517500
60766,2237,1,11375,0,0,0,0,1965,2,659000
60767,2237,1,11375,0,0,0,0,1965,2,655000
60768,2238,1,11375,0,0,0,0,1951,2,518000
60769,2238,1,11375,0,0,0,0,1951,2,640000
60770,2238,1,11375,0,0,0,0,1951,2,485000
60771,2238,1,11375,0,0,0,0,1951,2,269000
60772,2238,1,11375,0,0,0,0,1951,2,650000
60773,2238,1,11375,0,0,0,0,1951,2,405000
60774,2238,1,11375,0,0,0,0,1951,2,720000
60775,2238,1,11375,0,0,0,0,1951,2,339000
60776,2248,74,11375,0,0,0,0,1940,2,335000
60777,2248,74,11375,0,0,0,0,1940,2,368500
60778,2251,2,11375,0,0,0,0,1950,2,240000
60779,2251,2,11375,0,0,0,0,1950,2,248000
60780,2251,2,11375,0,0,0,0,1950,2,122500
60781,2251,2,11375,0,0,0,0,1950,2,410000
60782,2251,2,11375,0,0,0,0,1950,2,269000
60783,2251,27,11375,0,0,0,0,1941,2,265000
60784,2251,27,11375,0,0,0,0,1941,2,615905
60785,2251,27,11375,0,0,0,0,1941,2,725000
60786,2251,27,11375,0,0,0,0,1941,2,560000
60787,2251,27,11375,0,0,0,0,1941,2,290000
60788,2251,27,11375,0,0,0,0,1941,2,322000
60789,2251,27,11375,0,0,0,0,1941,2,669000
60790,2251,27,11375,0,0,0,0,1941,2,640000
60791,2251,27,11375,0,0,0,0,1941,2,380000
60792,2251,54,11375,0,0,0,0,1951,2,255000
60793,2251,54,11375,0,0,0,0,1951,2,225000
60794,2251,54,11375,0,0,0,0,1951,2,256000
60796,2251,54,11375,0,0,0,0,1951,2,120000
60797,2251,54,11375,0,0,0,0,1951,2,430000
60798,2252,10,11375,0,0,0,0,1956,2,477000
60799,2252,10,11375,0,0,0,0,1956,2,396000
60800,2252,10,11375,0,0,0,0,1956,2,375000
60801,2252,10,11375,0,0,0,0,1956,2,385000
60802,2252,10,11375,0,0,0,0,1956,2,185000
60803,2252,10,11375,0,0,0,0,1956,2,395000
60804,2252,10,11375,0,0,0,0,1956,2,495000
60805,2252,10,11375,0,0,0,0,1956,2,358500
60806,2252,10,11375,0,0,0,0,1956,2,340000
60807,2252,10,11375,0,0,0,0,1956,2,429000
60808,2252,10,11375,0,0,0,0,1956,2,505000
60809,2252,10,11375,0,0,0,0,1956,2,438888
60810,2264,101,11375,0,0,0,0,1950,2,180000
60811,2266,79,11373,0,0,0,0,1940,2,356000
60812,2266,79,11373,0,0,0,0,1940,2,285000
60813,2266,79,11373,0,0,0,0,1940,2,290000
60814,2266,79,11373,0,0,0,0,1940,2,280000
60815,2266,79,11373,0,0,0,0,1940,2,343198
60816,2266,79,11373,0,0,0,0,1940,2,449000
60817,2266,79,11373,0,0,0,0,1940,2,344259
60818,2266,100,11375,0,0,0,0,1960,2,119000
60819,2266,100,11375,0,0,0,0,1960,2,121267
60820,2266,100,11375,0,0,0,0,1960,2,120000
60821,2268,13,11373,0,0,0,0,1940,2,303660
60822,2268,13,11373,0,0,0,0,1940,2,319900
60823,2268,13,11373,0,0,0,0,1940,2,390000
60824,2268,14,11385,0,0,0,0,1940,2,185000
60825,2270,20,11375,0,0,0,0,1940,2,335000
60826,2270,20,11375,0,0,0,0,1940,2,245000
60827,2270,20,11375,0,0,0,0,1940,2,648000
60828,2270,20,11375,0,0,0,0,1940,2,281400
60829,2270,20,11375,0,0,0,0,1940,2,310000
60830,3179,20,11375,0,0,0,0,1966,2,220000
60831,3179,20,11375,0,0,0,0,1966,2,215000
60832,3179,20,11375,0,0,0,0,1966,2,200000
60833,3179,20,11375,0,0,0,0,1966,2,218000
60834,3179,20,11375,0,0,0,0,1966,2,169000
60835,3179,20,11375,0,0,0,0,1966,2,290000
60836,3179,20,11375,0,0,0,0,1966,2,235000
60837,3180,41,11374,0,0,0,0,1955,2,120000
60838,3180,41,11374,0,0,0,0,1955,2,186000
60839,3180,41,11374,0,0,0,0,1955,2,125000
60840,3180,41,11374,0,0,0,0,1955,2,165000
60841,3180,41,11374,0,0,0,0,1955,2,131820
60842,3180,41,11374,0,0,0,0,1955,2,135000
60844,3183,2,11375,0,0,0,0,1957,2,205000
60845,3191,1,11375,0,0,0,0,1954,2,175000
60846,3191,1,11375,0,0,0,0,1954,2,168000
60847,3191,1,11375,0,0,0,0,1954,2,260000
60848,3191,1,11375,0,0,0,0,1954,2,159000
60849,3191,1,11375,0,0,0,0,1954,2,228000
60850,3193,1,11375,0,0,0,0,1967,2,305000
60851,3193,1,11375,0,0,0,0,1967,2,240000
60853,3205,4,11375,0,0,0,0,1920,2,405000
60855,3205,12,11375,0,0,0,0,1920,2,430000
60856,3205,12,11375,0,0,0,0,1920,2,279000
60857,3233,1,11375,0,0,0,0,1920,2,305000
60858,3233,1,11375,0,0,0,0,1920,2,175000
60859,3233,1,11375,0,0,0,0,1920,2,380000
60860,3233,1,11375,0,0,0,0,1920,2,355000
60861,3233,1,11375,0,0,0,0,1920,2,230000
60863,3233,22,11375,0,0,0,0,1931,2,560000
60864,3233,22,11375,0,0,0,0,1931,2,615000
60865,3236,35,11375,0,0,0,0,1965,2,345000
60866,3236,35,11375,0,0,0,0,1965,2,220000
60867,3236,35,11375,0,0,0,0,1965,2,200000
60868,3236,35,11375,0,0,0,0,1965,2,240000
60869,3236,35,11375,0,0,0,0,1965,2,708000
60870,3236,35,11375,0,0,0,0,1965,2,345000
60871,3236,35,11375,0,0,0,0,1965,2,659000
60872,3236,35,11375,0,0,0,0,1965,2,545000
60873,3236,35,11375,0,0,0,0,1965,2,265000
60874,3236,35,11375,0,0,0,0,1965,2,302500
60875,3236,35,11375,0,0,0,0,1965,2,386000
60876,3236,35,11375,0,0,0,0,1965,2,345000
60877,3236,35,11375,0,0,0,0,1965,2,650000
60878,3236,35,11375,0,0,0,0,1965,2,275000
60879,3236,35,11375,0,0,0,0,1965,2,395000
60881,3236,35,11375,0,0,0,0,1965,2,225000
60882,3236,35,11375,0,0,0,0,1965,2,300000
60883,3236,35,11375,0,0,0,0,1965,2,690000
60885,3236,35,11375,0,0,0,0,1965,2,359000
60886,3236,35,11375,0,0,0,0,1965,2,216500
60887,3236,35,11375,0,0,0,0,1965,2,392000
60888,3236,35,11375,0,0,0,0,1965,2,192500
60889,3236,35,11375,0,0,0,0,1965,2,215000
60890,3236,35,11375,0,0,0,0,1965,2,520000
60891,3236,35,11375,0,0,0,0,1965,2,215000
60892,3236,35,11375,0,0,0,0,1965,2,352500
60893,3236,35,11375,0,0,0,0,1965,2,210000
60894,3236,35,11375,0,0,0,0,1965,2,415000
60895,3236,35,11375,0,0,0,0,1965,2,275000
60896,3236,35,11375,0,0,0,0,1965,2,695000
60897,3236,35,11375,0,0,0,0,1965,2,199000
60898,3236,35,11375,0,0,0,0,1965,2,374500
60899,3236,35,11375,0,0,0,0,1965,2,515000
60900,3236,35,11375,0,0,0,0,1965,2,450000
60901,3236,35,11375,0,0,0,0,1965,2,235000
60902,3236,35,11375,0,0,0,0,1965,2,455000
60903,3253,62,11375,0,0,0,0,1930,2,135000
60904,3253,62,11375,0,0,0,0,1930,2,180000
60905,3253,62,11375,0,0,0,0,1930,2,135000
60906,3253,62,11375,0,0,0,0,1930,2,442000
60907,3254,29,11375,0,0,0,0,1961,2,155000
60908,3254,29,11375,0,0,0,0,1961,2,360000
60909,3257,9,11375,0,0,0,0,1939,2,263777
60911,3275,83,11375,0,0,0,0,1930,2,900000
60912,3275,83,11375,0,0,0,0,1930,2,785000
60913,3275,83,11375,0,0,0,0,1930,2,482500
60914,3276,24,11375,0,0,0,0,1918,2,649000
60915,3276,24,11375,0,0,0,0,1918,2,285000
60916,3276,24,11375,0,0,0,0,1918,2,585000
60917,3276,24,11375,0,0,0,0,1918,2,315000
60918,3291,1,11375,0,0,0,0,1930,2,324000
60919,3291,16,11375,0,0,0,0,1952,2,230000
60920,3291,16,11375,0,0,0,0,1952,2,275000
60921,3291,16,11375,0,0,0,0,1952,2,232000
60922,3291,16,11375,0,0,0,0,1952,2,140000
60923,3291,16,11375,0,0,0,0,1952,2,279000
60924,3291,80,11375,0,0,0,0,1932,2,252000
60925,3291,80,11375,0,0,0,0,1932,2,125111
60926,3292,1,11375,0,0,0,0,1932,2,539000
60927,3292,1,11375,0,0,0,0,1932,2,355000
60928,3292,1,11375,0,0,0,0,1932,2,320000
60930,3292,1,11375,0,0,0,0,1932,2,589000
60931,3292,1,11375,0,0,0,0,1932,2,377000
60932,3292,28,11375,0,0,0,0,1937,2,190000
60933,3292,28,11375,0,0,0,0,1937,2,333000
60934,3292,36,11375,0,0,0,0,1933,2,365000
60935,3292,36,11375,0,0,0,0,1933,2,180000
60936,3292,36,11375,0,0,0,0,1933,2,360000
60938,3293,50,11375,0,0,0,0,1937,2,365000
60939,3293,50,11375,0,0,0,0,1937,2,370000
60940,3293,50,11375,0,0,0,0,1937,2,354900
60941,3293,50,11375,0,0,0,0,1937,2,355000
60942,3293,64,11375,0,0,0,0,1928,2,615000
60943,3334,58,11375,0,0,0,0,1940,2,130000
60944,3334,58,11375,0,0,0,0,1940,2,299000
60945,3334,58,11375,0,0,0,0,1940,2,172000
60946,3334,58,11375,0,0,0,0,1940,2,324000
60947,3334,58,11375,0,0,0,0,1940,2,335000
60948,3334,163,11375,0,0,0,0,1931,2,190000
60949,3334,163,11375,0,0,0,0,1931,2,510000
60950,3334,163,11375,0,0,0,0,1931,2,230000
60951,3334,186,11375,0,0,0,0,1929,2,165000
60952,3334,186,11375,0,0,0,0,1929,2,450000
60953,3334,186,11375,0,0,0,0,1929,2,308000
60954,3334,250,11375,0,0,0,0,1932,2,330000
60955,3334,250,11375,0,0,0,0,1932,2,225000
60956,3334,250,11375,0,0,0,0,1932,2,298000
60957,3334,250,11375,0,0,0,0,1932,2,292000
60959,3334,260,11375,0,0,0,0,1973,2,288000
60960,3334,260,11375,0,0,0,0,1973,2,200000
60961,3334,260,11375,0,0,0,0,1973,2,159000
60963,3334,260,11375,0,0,0,0,1973,2,200000
60965,3334,260,11375,0,0,0,0,1973,2,415000
60966,3334,260,11375,0,0,0,0,1973,2,255000
60967,3334,260,11375,0,0,0,0,1973,2,140000
60968,3334,260,11375,0,0,0,0,1973,2,156000
60969,3334,260,11375,0,0,0,0,1973,2,98653
60970,3334,260,11375,0,0,0,0,1973,2,78064
60971,3334,260,11375,0,0,0,0,1973,2,161000
60972,3334,260,11375,0,0,0,0,1973,2,622000
60973,3334,260,11375,0,0,0,0,1973,2,375000
60974,3340,36,11375,0,0,0,0,1938,2,358000
60975,3340,36,11375,0,0,0,0,1938,2,345000
60976,3340,36,11375,0,0,0,0,1938,2,359000
60977,3340,36,11375,0,0,0,0,1938,2,334000
60978,3341,30,11375,0,0,0,0,1940,2,294160
60979,3341,30,11375,0,0,0,0,1940,2,265000
60980,3341,30,11375,0,0,0,0,1940,2,293000
60981,3341,30,11375,0,0,0,0,1940,2,255000
